provincia;municipio;distrito;seccion;mesa;apellido_desde;apellido_hasta;nombre_colegio;direccion
ZARAGOZA;ZARAGOZA;4;66;B;L;Z;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;67;A;A;F;I.E.S. VALDESPARTERA;CALLE LA ISLA DEL TESORO 14
ZARAGOZA;ZARAGOZA;4;67;B;G;N;I.E.S. VALDESPARTERA;CALLE LA ISLA DEL TESORO 14
ZARAGOZA;ZARAGOZA;4;67;C;O;Z;I.E.S. VALDESPARTERA;CALLE LA ISLA DEL TESORO 14
ZARAGOZA;ZARAGOZA;4;68;A;A;K;I.E.S. VALDESPARTERA;CALLE LA ISLA DEL TESORO 14
ZARAGOZA;ZARAGOZA;4;68;B;L;Z;I.E.S. VALDESPARTERA;CALLE LA ISLA DEL TESORO 14
ZARAGOZA;ZARAGOZA;4;69;A;A;K;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;69;B;L;Z;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;70;A;A;K;C.E.I.P. ARCOSUR;AVDA CIERZO (DEL) ARCOSUR S/N
ZARAGOZA;ZARAGOZA;4;70;B;L;Z;C.E.I.P. ARCOSUR;AVDA CIERZO (DEL) ARCOSUR S/N
ZARAGOZA;ZARAGOZA;4;71;A;A;K;C.E.I.P. ARCOSUR;AVDA CIERZO (DEL) ARCOSUR S/N
ZARAGOZA;ZARAGOZA;4;71;B;L;Z;C.E.I.P. ARCOSUR;AVDA CIERZO (DEL) ARCOSUR S/N
ZARAGOZA;ZARAGOZA;4;72;A;A;K;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;72;B;L;Z;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;73;A;A;K;C.E.I.P. ARCOSUR;AVDA CIERZO (DEL) ARCOSUR S/N
ZARAGOZA;ZARAGOZA;4;73;B;L;Z;C.E.I.P. ARCOSUR;AVDA CIERZO (DEL) ARCOSUR S/N
ZARAGOZA;ZARAGOZA;4;74;A;A;K;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;74;B;L;Z;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;75;A;A;L;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;75;B;M;Z;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;76;A;A;K;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;76;B;L;Z;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;77;A;A;L;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;77;B;M;Z;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;78;A;A;K;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;78;B;L;Z;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;79;A;A;K;I.E.S. VALDESPARTERA;CALLE LA ISLA DEL TESORO 14
ZARAGOZA;ZARAGOZA;4;79;B;L;Z;I.E.S. VALDESPARTERA;CALLE LA ISLA DEL TESORO 14
ZARAGOZA;ZARAGOZA;5;1;A;A;F;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;1;B;G;M;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;1;C;N;Z;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;2;A;A;F;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;2;B;G;M;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;2;C;N;Z;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;3;U;A;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;4;A;A;K;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;4;B;L;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;5;A;A;K;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;5;B;L;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;6;A;A;K;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;6;B;L;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;7;A;A;K;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;5;7;B;L;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;5;8;A;A;L;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;8;B;M;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;5;9;A;A;K;CENTRO CIVICO TEODORO SANCHEZ PUNTER;PLAZA MAYOR 2
ZARAGOZA;ZARAGOZA;5;9;B;L;Z;CENTRO CIVICO TEODORO SANCHEZ PUNTER;PLAZA MAYOR 2
ZARAGOZA;ZARAGOZA;5;10;A;A;K;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;5;10;B;L;Z;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;5;11;U;A;Z;CENTRO CIVICO TEODORO SANCHEZ PUNTER;PLAZA MAYOR 2
ZARAGOZA;ZARAGOZA;5;12;A;A;K;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;12;B;L;Z;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;13;A;A;K;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;13;B;L;Z;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;14;A;A;K;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;5;14;B;L;Z;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;5;15;A;A;K;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;15;B;L;Z;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;16;U;A;Z;C.E.I.P. TOMAS ALVIRA;PSAJE CIGUEAS 3
ZARAGOZA;ZARAGOZA;5;17;U;A;Z;CENTRO CIVICO TEODORO SANCHEZ PUNTER;PLAZA MAYOR 2
ZARAGOZA;ZARAGOZA;5;18;U;A;Z;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;19;A;A;K;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;19;B;L;Z;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;20;A;A;K;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;20;B;L;Z;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;21;U;A;Z;C.E.I.P. CALIXTO ARIO-HILARIO VAL;CALLE JOSE GALIAY 2
ZARAGOZA;ZARAGOZA;5;22;A;A;K;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;22;B;L;Z;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;23;A;A;K;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;23;B;L;Z;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;24;U;A;Z;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;5;25;A;A;K;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;25;B;L;Z;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;26;A;A;K;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;5;26;B;L;Z;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;5;27;U;A;Z;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;5;28;A;A;L;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;5;28;B;M;Z;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;5;30;A;A;K;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;5;30;B;L;Z;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;5;31;A;A;K;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;5;31;B;L;Z;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;5;32;U;A;Z;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;5;33;A;A;K;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;33;B;L;Z;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;34;A;A;L;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;34;B;M;Z;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;36;A;A;K;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;36;B;L;Z;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;37;A;A;K;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;37;B;L;Z;HARINERA ZGZ;AVDA SAN JOSE 201
ZARAGOZA;ZARAGOZA;5;38;U;A;Z;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;39;A;A;K;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;39;B;L;Z;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;40;A;A;K;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;40;B;L;Z;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;41;A;A;L;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;41;B;M;Z;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;42;A;A;K;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;42;B;L;Z;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;43;A;A;K;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;43;B;L;Z;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;44;A;A;K;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;44;B;L;Z;C.E.I.P. MARIA MOLINER;CMNO MIRAFLORES 10
ZARAGOZA;ZARAGOZA;5;45;A;A;K;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;45;B;L;Z;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;46;A;A;K;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;46;B;L;Z;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;47;A;A;K;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;47;B;L;Z;I.E.S. PABLO GARGALLO;CMNO MIRAFLORES 13
ZARAGOZA;ZARAGOZA;5;48;A;A;K;CENTRO CIVICO TEODORO SANCHEZ PUNTER;PLAZA MAYOR 2
ZARAGOZA;ZARAGOZA;5;48;B;L;Z;CENTRO CIVICO TEODORO SANCHEZ PUNTER;PLAZA MAYOR 2
ZARAGOZA;ZARAGOZA;5;49;U;A;Z;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;5;50;U;A;Z;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;6;1;A;A;K;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;1;B;L;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;2;U;A;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;3;A;A;K;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;3;B;L;Z;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;4;A;A;F;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;4;B;G;N;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;4;C;O;Z;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;5;A;A;K;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;5;B;L;Z;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;7;A;A;K;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;7;B;L;Z;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;8;A;A;K;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;8;B;L;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;9;A;A;K;C.E.I.P. LAS FUENTES;CALLE DOCTOR IRANZO 65
ZARAGOZA;ZARAGOZA;6;9;B;L;Z;C.E.I.P. LAS FUENTES;CALLE DOCTOR IRANZO 65
ZARAGOZA;ZARAGOZA;6;10;A;A;F;CENTRO CIVICO DE LA CARTUJA BAJA;CALLE AUTONOMIA ARAGON 21
ZARAGOZA;ZARAGOZA;6;10;B;G;M;CENTRO CIVICO DE LA CARTUJA BAJA;CALLE AUTONOMIA ARAGON 21
ZARAGOZA;ZARAGOZA;6;10;C;N;Z;CENTRO CIVICO DE LA CARTUJA BAJA;CALLE AUTONOMIA ARAGON 21
ZARAGOZA;ZARAGOZA;6;11;A;A;K;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;11;B;L;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;13;U;A;Z;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;14;U;A;Z;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;15;A;A;K;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;15;B;L;Z;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;16;U;A;Z;C.E.I.P. TORRE RAMONA;CALLE BATALLA DE LEPANTO 40
ZARAGOZA;ZARAGOZA;6;17;A;A;K;COLEGIO OBRA DIOCESANA SANTO DOMINGO DE SILOS;CALLE AMISTAD (LA) 6
ZARAGOZA;ZARAGOZA;6;17;B;L;Z;COLEGIO OBRA DIOCESANA SANTO DOMINGO DE SILOS;CALLE AMISTAD (LA) 6
ZARAGOZA;ZARAGOZA;6;18;U;A;Z;COLEGIO OBRA DIOCESANA SANTO DOMINGO DE SILOS;CALLE AMISTAD (LA) 6
ZARAGOZA;ZARAGOZA;6;19;U;A;Z;C.E.I.P. LAS FUENTES;CALLE DOCTOR IRANZO 65
ZARAGOZA;ZARAGOZA;6;20;U;A;Z;C.E.I.P. LAS FUENTES;CALLE DOCTOR IRANZO 65
ZARAGOZA;ZARAGOZA;6;21;A;A;K;C.E.I.P. LAS FUENTES;CALLE DOCTOR IRANZO 65
ZARAGOZA;ZARAGOZA;6;21;B;L;Z;C.E.I.P. LAS FUENTES;CALLE DOCTOR IRANZO 65
ZARAGOZA;ZARAGOZA;6;22;A;A;L;FUNDACION ADISLAF;PASEO ECHEGARAY Y CABALLERO 250
ZARAGOZA;ZARAGOZA;6;22;B;M;Z;FUNDACION ADISLAF;PASEO ECHEGARAY Y CABALLERO 250
ZARAGOZA;ZARAGOZA;6;24;A;A;K;FUNDACION ADISLAF;PASEO ECHEGARAY Y CABALLERO 250
ZARAGOZA;ZARAGOZA;6;24;B;L;Z;FUNDACION ADISLAF;PASEO ECHEGARAY Y CABALLERO 250
ZARAGOZA;ZARAGOZA;6;25;U;A;Z;COLEGIO OBRA DIOCESANA SANTO DOMINGO DE SILOS;CALLE AMISTAD (LA) 6
ZARAGOZA;ZARAGOZA;6;26;U;A;Z;COLEGIO OBRA DIOCESANA SANTO DOMINGO DE SILOS;CALLE AMISTAD (LA) 6
ZARAGOZA;ZARAGOZA;6;27;U;A;Z;COLEGIO OBRA DIOCESANA SANTO DOMINGO DE SILOS;CALLE AMISTAD (LA) 6
ZARAGOZA;ZARAGOZA;6;28;A;A;K;C.E.I.P. TORRE RAMONA;CALLE BATALLA DE LEPANTO 40
ZARAGOZA;ZARAGOZA;6;28;B;L;Z;C.E.I.P. TORRE RAMONA;CALLE BATALLA DE LEPANTO 40
ZARAGOZA;ZARAGOZA;6;29;U;A;Z;C.E.I.P. TORRE RAMONA;CALLE BATALLA DE LEPANTO 40
ZARAGOZA;ZARAGOZA;6;30;U;A;Z;COLEGIO OBRA DIOCESANA SANTO DOMINGO DE SILOS;CALLE AMISTAD (LA) 6
ZARAGOZA;ZARAGOZA;6;31;U;A;Z;C.E.I.P. TORRE RAMONA;CALLE BATALLA DE LEPANTO 40
ZARAGOZA;ZARAGOZA;6;32;A;A;K;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;32;B;L;Z;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;33;A;A;K;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;33;B;L;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;34;U;A;Z;C.E.I.P. MARCOS FRECHIN;CALLE DOCTOR IRANZO 25
ZARAGOZA;ZARAGOZA;6;35;U;A;Z;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;36;A;A;K;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;36;B;L;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;37;U;A;Z;CENTRO CIVICO SALVADOR ALLENDE;CALLE FLORENTINO BALLESTEROS 8
ZARAGOZA;ZARAGOZA;6;38;U;A;Z;I.E.S. FRANCISCO GRANDE COVIAN;CALLE TOMAS HIGUERA 60
ZARAGOZA;ZARAGOZA;6;39;A;A;K;FUNDACION ADISLAF;PASEO ECHEGARAY Y CABALLERO 250
ZARAGOZA;ZARAGOZA;6;39;B;L;Z;FUNDACION ADISLAF;PASEO ECHEGARAY Y CABALLERO 250
ZARAGOZA;ZARAGOZA;7;1;A;A;F;CENTRO DE CONVIVENCIA PARA MAYORES LUIS BUUEL;PLAZA SANTO DOMINGO 15
ZARAGOZA;ZARAGOZA;7;1;B;G;M;CENTRO DE CONVIVENCIA PARA MAYORES LUIS BUUEL;PLAZA SANTO DOMINGO 15
ZARAGOZA;ZARAGOZA;7;1;C;N;Z;CENTRO DE CONVIVENCIA PARA MAYORES LUIS BUUEL;PLAZA SANTO DOMINGO 15
ZARAGOZA;ZARAGOZA;7;2;U;A;Z;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;3;A;A;K;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;3;B;L;Z;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;4;A;A;L;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;4;B;M;Z;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;5;A;A;K;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;5;B;L;Z;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;6;A;A;K;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;6;B;L;Z;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;7;A;A;K;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;7;B;L;Z;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;8;A;A;K;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;8;B;L;Z;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;9;A;A;K;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;9;B;L;Z;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;14;A;A;K;COLEGIO SAN ALBERTO MAGNO;URB TORRES SAN LAMBERTO 58
ZARAGOZA;ZARAGOZA;7;14;B;L;Z;COLEGIO SAN ALBERTO MAGNO;URB TORRES SAN LAMBERTO 58
ZARAGOZA;ZARAGOZA;7;15;A;A;F;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;15;B;G;M;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;15;C;N;Z;C.E.I.P. JERONIMO ZURITA Y CASTRO;AVDA ALMOZARA S/N
ZARAGOZA;ZARAGOZA;7;16;A;A;K;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;16;B;L;Z;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;17;A;A;K;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;17;B;L;Z;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;18;A;A;K;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;18;B;L;Z;I.E.S. ANDALAN;CALLE PARIS 1
ZARAGOZA;ZARAGOZA;7;19;A;A;K;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;19;B;L;Z;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;20;A;A;K;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;7;20;B;L;Z;C.E.I.P. PUERTA DE SANCHO;CALLE BATALLA DE ARAPILES 0A
ZARAGOZA;ZARAGOZA;8;1;A;A;K;CENTRO DE CONVIVENCIA PARA MAYORES OLIVER;CALLE TEODORA LAMADRID 70
ZARAGOZA;ZARAGOZA;8;1;B;L;Z;CENTRO DE CONVIVENCIA PARA MAYORES OLIVER;CALLE TEODORA LAMADRID 70
ZARAGOZA;ZARAGOZA;8;2;U;A;Z;CENTRO DE CONVIVENCIA PARA MAYORES OLIVER;CALLE TEODORA LAMADRID 70
ZARAGOZA;ZARAGOZA;8;3;U;A;Z;CENTRO DE CONVIVENCIA PARA MAYORES OLIVER;CALLE TEODORA LAMADRID 70
ZARAGOZA;ZARAGOZA;8;4;A;A;K;C.P.I. JULIO VERNE (MIRALBUENO II);CALLE IIGO MARIN SANCHO 20
ZARAGOZA;ZARAGOZA;8;4;B;L;Z;C.P.I. JULIO VERNE (MIRALBUENO II);CALLE IIGO MARIN SANCHO 20
